car_name,carisyou_url,aws_url,브랜드,국산/수입,가격,연비,연료,차급,외형,등급명,판매여부,출시일,단종일,승차정원,최고속도,배기량,엔진형식,구동방식,연비등급,price_int,price_int_low,price_int_high,displacement_int,fuel_efficiency_int,fuel_efficiency_int_low,fuel_efficiency_int_high
2019 볼보 S90,http://file.carisyou.com/upload/2018/06/05/FILE_201806050422050990.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3251.jpg,볼보,수입,"5,930~9,900만원",10.8~13.2km/ℓ,"가솔린,가솔린/하이브리드,디젤",준대형,세단,T5모멘텀,단종,2018-06-05,2019-05-12,5명,240km/h,"1,969cc",직렬4기통,FF,4등급,"59300000, 99000000",59300000,99000000,1969,"10.8, 13.2",10.8,13.2
2018 기아 니로 EV,http://file.carisyou.com/upload/2018/08/30/FILE_201808300447362560.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3252.jpg,기아,국산,"4,430~4,980만원",5.3~5.5km/kwh,전기,소형,SUV,프레스티지슬림패키지,단종,2018-07-19,2020-01-06,5명,-km/h,0cc,ElectricMotor,2WD,-등급,"44300000, 49800000",44300000,49800000,0,"5.3, 5.5",5.3,5.5
2018 현대 르 필 루즈,http://file.carisyou.com/upload/2018/06/07/FILE_201806071056348940.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3253.jpg,현대,국산,-만원,-,전기,중형,세단,컨셉트,미정,,,-명,-km/h,-cc,ElectricMotor,FF,-등급,-,9999999999,9999999999,9999999999,-,0.0,0.0
2018 미니 미니 컨버터블(3세대),http://file.carisyou.com/upload/2018/06/07/FILE_201806070431300720.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3254.jpg,미니,수입,"4,360~5,570만원",11.9km/ℓ,가솔린,소형,컨버터블,쿠퍼,시판,2017-09-01,,4명,206km/h,"1,499cc",직렬3기통,FF,3등급,"43600000, 55700000",43600000,55700000,1499,11.9,11.9,11.9
2019 닛산 엑스트레일(3세대),http://file.carisyou.com/upload/2018/06/07/FILE_201806070617291820.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3255.jpg,닛산,수입,"3,460~4,120만원",10.6~11.1km/ℓ,가솔린,준중형,SUV,2.52WD스마트,단종,2019-01-02,2019-12-31,5명,-km/h,"2,488cc",직렬4기통,FF,4등급,"34600000, 41200000",34600000,41200000,2488,"10.6, 11.1",10.6,11.1
2018 렉서스 ES(7세대),http://file.carisyou.com/upload/2018/06/07/FILE_201806070741488030.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3256.jpg,렉서스,수입,"5,750~6,680만원",17.0km/ℓ,가솔린/하이브리드,중형,세단,300h수프림CVT,단종,2018-10-02,2020-08-23,5명,180km/h,"2,487cc",I4,FF,1등급,"57500000, 66800000",57500000,66800000,2487,17.0,17.0,17.0
2019 BMW X5(4세대),http://file.carisyou.com/upload/2018/06/12/FILE_201806120139060130.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3257.jpg,BMW,수입,"9,790~1억3,890만원",9.7~10.0km/ℓ,"가솔린,디젤",중형,SUV,x드라이브40i,미정,,,5명,243km/h,"2,998cc",직렬6기통트윈터보,4WD,-등급,"97900000, 138900000",97900000,138900000,2998,"9.7, 10.0",9.7,10.0
2018 벤츠 C클래스(4세대),http://file.carisyou.com/upload/2018/06/12/FILE_201806120615183200.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3258.jpg,벤츠,수입,"4,910~1억3,830만원",7.5~14.7km/ℓ,"가솔린,디젤",준중형,세단,C200,단종,2017-08-01,2018-11-30,5명,237km/h,"1,991cc",직렬4기통터보,FR,4등급,"49100000, 138300000",49100000,138300000,1991,"7.5, 14.7",7.5,14.7
2018 애스턴마틴 뱅퀴시(2세대),http://file.carisyou.com/upload/2018/06/15/FILE_201806150323346680.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3259.jpg,애스턴마틴,수입,"3억7,900~8억3,000만원",7.4~7.8km/ℓ,가솔린,중형,쿠페,V12쿠페,미정,,,2명,324km/h,"5,935cc",V12,FR,5등급,"379000000, 830000000",379000000,830000000,5935,"7.4, 7.8",7.4,7.8
2018 BMW 8시리즈(2세대),http://file.carisyou.com/upload/2018/06/18/FILE_201806180223080090.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3260.jpg,BMW,수입,-만원,-,"가솔린,디젤",중형,쿠페,840dx드라이브,미정,,,4명,250km/h,"2,993cc",직렬6기통,AWD,-등급,-,9999999999,9999999999,2993,-,0.0,0.0
2018 스즈키 짐니,http://file.carisyou.com/upload/2018/06/20/FILE_201806201032436140.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3261.jpg,스즈키,수입,-만원,-,가솔린,소형,SUV,1.5,미정,,,4명,140km/h,"1,462cc",4기통,4WD,-등급,-,9999999999,9999999999,1462,-,0.0,0.0
2007 닷지 캘리버,http://file.carisyou.com/newcar/color/3263_dodge_caliber2008_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3262.jpg,닷지,수입,"2,690만원",9.9km/ℓ,가솔린,준중형,해치백,2.0CVT,단종,2006-12-12,2007-12-31,5명,0km/h,"1,998cc",I4DOHC,FF,4등급,26900000,26900000,26900000,1998,9.9,9.9,9.9
2019 애스턴마틴 DBS,http://file.carisyou.com/upload/2018/07/02/FILE_201807020119191340.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3263.jpg,애스턴마틴,수입,"3억4,300만원",7.8km/ℓ,가솔린,중형,쿠페,슈퍼레제라,시판,2019-01-01,,4명,340km/h,"5,204cc",V12TwinTurbo,FR,5등급,343000000,343000000,343000000,5204,7.8,7.8,7.8
2018 아우디 A4(5세대),http://file.carisyou.com/upload/2018/07/02/FILE_201807020313003460.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3264.jpg,아우디,수입,"4,706~5,613만원",14.0~15.5km/ℓ,디젤,준중형,세단,30TDI,단종,2018-07-02,2018-11-30,5명,219km/h,"1,968cc",직렬4기통,FF,2등급,"47060000, 56130000",47060000,56130000,1968,"14.0, 15.5",14.0,15.5
2018 포르쉐 911(7세대),http://file.carisyou.com/upload/2018/07/05/FILE_201807050238155110.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3265.jpg,포르쉐,수입,"1억3,720~2억8,080만원",7.9~9.4km/ℓ,가솔린,준중형,쿠페,카레라,단종,2018-01-01,2018-09-30,2명,290km/h,"2,981cc",F6TwinTurbo,RR,4등급,"137200000, 280800000",137200000,280800000,2981,"7.9, 9.4",7.9,9.4
2018 링컨 MKZ(2세대),http://file.carisyou.com/upload/2018/07/06/FILE_201807060212546680.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3266.jpg,링컨,수입,"4,890~5,910만원",9.6~16.3km/ℓ,"가솔린,가솔린/하이브리드",중형,세단,하이브리드셀렉트500AFWD,단종,2018-07-05,2018-10-31,5명,0km/h,"1,999cc",I4,FF,1등급,"48900000, 59100000",48900000,59100000,1999,"9.6, 16.3",9.6,16.3
2016 랜드로버 디스커버리 스포츠,http://file.carisyou.com/newcar/color/4877_landrover_discoverysport2015_100.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3267.jpg,랜드로버,수입,"5,880~6,580만원",12.0km/ℓ,디젤,준중형,SUV,2.0SD4SE,단종,2015-10-15,2017-01-08,5명,188km/h,"1,999cc",직렬4기통터보,4WD,3등급,"58800000, 65800000",58800000,65800000,1999,12.0,12.0,12.0
2013 벤츠 SL클래스(6세대),http://file.carisyou.com/upload/2018/07/17/FILE_201807170551039310.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3268.jpg,벤츠,수입,2억790만원,7.7km/ℓ,가솔린,중형,컨버터블,SL63AMG,단종,2012-11-08,2015-08-31,2명,250km/h,"5,461cc",V8터보,FR,5등급,207900000,207900000,207900000,5461,7.7,7.7,7.7
2004 렉서스 ES(4세대),http://file.carisyou.com/newcar/color/2441_lexus_es3302006_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3269.jpg,렉서스,수입,"4,900~5,580만원",10.2km/ℓ,가솔린,중형,세단,330L-그레이드,단종,2003-09-01,2005-08-31,5명,230km/h,"3,311cc",V6,FF,4등급,"49000000, 55800000",49000000,55800000,3311,10.2,10.2,10.2
2003 렉서스 LS(3세대),http://file.carisyou.com/newcar/color/4858_lexus_ls2004_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3270.jpg,렉서스,수입,"1억1,190만원",-,가솔린,대형,세단,430,단종,2002-12-01,2004-05-31,5명,250km/h,"4,293cc",V8,FR,0등급,111900000,111900000,111900000,4293,-,0.0,0.0
2003 렉서스 RX(2세대),http://file.carisyou.com/newcar/color/2978_lexus_rx2006_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3271.jpg,렉서스,수입,"6,420~6,680만원",7.4km/ℓ,가솔린,중형,SUV,330L그레이드,단종,2003-03-13,2005-12-31,5명,180km/h,"3,311cc",V6,4WD,5등급,"64200000, 66800000",64200000,66800000,3311,7.4,7.4,7.4
2005 푸조 407,http://file.carisyou.com/newcar/color/3075_peugeot_4072007_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3272.jpg,푸조,수입,"4,290~4,950만원",10.0~18.3km/ℓ,"가솔린,디젤",중형,세단,2.0HDi스포츠,미정,,,5명,205km/h,"1,997cc",직렬4기통16밸브,FF,-등급,"42900000, 49500000",42900000,49500000,1997,"10.0, 18.3",10.0,18.3
2009 볼보 S80(2세대),http://file.carisyou.com/newcar/color/3851_volvo_news802010_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3273.jpg,볼보,수입,"6,295~9,300만원",7.3~8.7km/ℓ,가솔린,중형,세단,3.2AWD스페셜에디션,단종,2008-11-12,2010-01-01,5명,240km/h,"3,192cc",V6,4WD,4등급,"62950000, 93000000",62950000,93000000,3192,"7.3, 8.7",7.3,8.7
2002 볼보 XC70(1세대),http://file.carisyou.com/newcar/color/2669_volvo_xc702005_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3274.jpg,볼보,수입,"7,123만원",7.6km/ℓ,가솔린,중형,왜건,2.5TAWD,단종,2002-01-01,2002-12-31,5명,210km/h,"2,521cc",직렬5기통저압터보,4WD,5등급,71230000,71230000,71230000,2521,7.6,7.6,7.6
2003 볼보 XC70(1세대),http://file.carisyou.com/newcar/color/2669_volvo_xc702005_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3275.jpg,볼보,수입,"7,123만원",7.6km/ℓ,가솔린,중형,왜건,2.5TAWD,단종,2003-01-01,2003-12-31,5명,210km/h,"2,521cc",직렬5기통저압터보,4WD,5등급,71230000,71230000,71230000,2521,7.6,7.6,7.6
2004 볼보 XC70(1세대),http://file.carisyou.com/newcar/color/2669_volvo_xc702005_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3276.jpg,볼보,수입,"7,123만원",7.6km/ℓ,가솔린,중형,왜건,2.5TAWD,단종,2004-01-01,2004-12-31,5명,210km/h,"2,521cc",직렬5기통저압터보,4WD,5등급,71230000,71230000,71230000,2521,7.6,7.6,7.6
2009 스마트 포투(2세대),http://file.carisyou.com/newcar/color/3465_smart_fortwo2008_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3277.jpg,스마트,수입,"2,150~2,570만원",20.4km/ℓ,가솔린,경형,해치백,쿠페,단종,2009-01-01,2010-08-31,2명,150km/h,999cc,3기통,RR,1등급,"21500000, 25700000",21500000,25700000,999,20.4,20.4,20.4
2012 인피니티 EX(1세대),http://file.carisyou.com/newcar/color/4065_infiniti_ex2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3278.jpg,인피니티,수입,"6,370만원",10.6km/ℓ,디젤,준중형,SUV,30d,단종,2012-09-01,2013-01-01,5명,-km/h,"2,993cc",-,4WD,4등급,63700000,63700000,63700000,2993,10.6,10.6,10.6
2013 인피니티 EX(1세대),http://file.carisyou.com/newcar/color/4065_infiniti_ex2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3279.jpg,인피니티,수입,"5,540만원",8.3km/ℓ,가솔린,준중형,SUV,37,단종,2013-01-01,2014-01-01,5명,-km/h,"3,696cc",V6DOHC,4WD,5등급,55400000,55400000,55400000,3696,8.3,8.3,8.3
2006 인피니티 M(3세대),http://file.carisyou.com/newcar/color/2709_infiniti_m2007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3280.jpg,인피니티,수입,"6,270~7,900만원",7.3~8.1km/ℓ,가솔린,중형,세단,35I그레이드,단종,2005-07-29,2007-01-01,5명,0km/h,"3,498cc",V6,FR,5등급,"62700000, 79000000",62700000,79000000,3498,"7.3, 8.1",7.3,8.1
2006 인피니티 Q(3세대),http://file.carisyou.com/newcar/color/2710_infiniti_q2007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3281.jpg,인피니티,수입,1억300만원,7.3km/ℓ,가솔린,대형,세단,45P그레이드,단종,2005-07-30,2007-01-01,5명,260km/h,"4,494cc",V8,FR,5등급,103000000,103000000,103000000,4494,7.3,7.3,7.3
2004 재규어 XJ(3세대),http://file.carisyou.com/newcar/color/2446_jaguar_xj2005_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3282.jpg,재규어,수입,1억850만원,-,가솔린,대형,세단,3.0SWB,단종,2003-06-10,2004-12-31,5명,-km/h,"2,967cc",-,FR,-등급,108500000,108500000,108500000,2967,-,0.0,0.0
2003 재규어 X-타입,http://file.carisyou.com/newcar/color/2814_jaguar_x-type2006_0.gif,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3283.jpg,재규어,수입,-만원,-,가솔린,준중형,세단,2.5,단종,2003-01-01,2003-12-31,5명,0km/h,"2,495cc",-,4WD,0등급,-,9999999999,9999999999,2495,-,0.0,0.0
2004 포드 머스탱(4세대),http://file.carisyou.com/newcar/color/3446_ford_mustang2005_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3284.jpg,포드,수입,"3,800~4,320만원",-,가솔린,중형,쿠페,3.8쿠페,단종,2004-01-01,2004-12-31,4명,0km/h,"3,886cc",-,FR,-등급,"38000000, 43200000",38000000,43200000,3886,-,0.0,0.0
2004 포드 몬데오(3세대),http://file.carisyou.com/newcar/color/2724_ford_newmondeo2006_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3285.jpg,포드,수입,"3,850만원",-,가솔린,중형,세단,2.5,단종,2004-02-25,2004-12-31,5명,216km/h,"2,495cc",V6DOHC,FF,-등급,38500000,38500000,38500000,2495,-,0.0,0.0
2004 푸조 407,http://file.carisyou.com/newcar/color/3075_peugeot_4072007_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3286.jpg,푸조,수입,"3,980~5,610만원",-,가솔린,중형,세단,2.0,단종,2004-10-20,2005-12-31,5명,206km/h,"1,997cc",직렬4기통,FF,-등급,"39800000, 56100000",39800000,56100000,1997,-,0.0,0.0
2016 현대 싼타페 더 프라임,http://file.carisyou.com/newcar/color/5313_hyundai_santafetheprime2017_100.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3287.jpg,현대,국산,"2,817~3,700만원",11.6~13.8km/ℓ,디젤,중형,SUV,R2.0e-VGT2WD스마트,단종,2016-07-04,2017-02-05,5명,0km/h,"1,995cc",e-VGT2.0,FF,2등급,"28170000, 37000000",28170000,37000000,1995,"11.6, 13.8",11.6,13.8
2018 볼보 S60(2세대),http://file.carisyou.com/upload/2018/07/25/FILE_201807250520402410.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3288.jpg,볼보,수입,"4,310~4,880만원",11.1~15.2km/ℓ,"가솔린,디젤",준중형,세단,D3모멘텀,단종,2017-08-01,2018-08-31,5명,210km/h,"1,969cc",직렬4기통터보,FF,2등급,"43100000, 48800000",43100000,48800000,1969,"11.1, 15.2",11.1,15.2
2004 마이바흐 57,http://file.carisyou.com/newcar/color/3300_maybach_572007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3289.jpg,마이바흐,수입,6억원,5.3km/ℓ,가솔린,대형,세단,V12,단종,2004-06-12,2006-12-31,4명,250km/h,"5,513cc",12기통바이터보,FR,5등급,600000000,600000000,600000000,5513,5.3,5.3,5.3
2018 아우디 A3(3세대),http://file.carisyou.com/upload/2018/07/26/FILE_201807260441585830.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3290.jpg,아우디,수입,"3,950~4,350만원",11.5km/ℓ,가솔린,준중형,세단,세단40TFSI,단종,2018-08-28,2018-10-31,5명,209km/h,"1,984cc",직렬4기통,FF,4등급,"39500000, 43500000",39500000,43500000,1984,11.5,11.5,11.5
2006 마이바흐 57S,http://file.carisyou.com/newcar/color/3304_maybach_57s2007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3291.jpg,마이바흐,수입,"6억9,000만원",5.2km/ℓ,가솔린,대형,세단,V12,단종,2006-05-08,2007-09-10,4명,275km/h,"5,981cc",12기통바이터보,FR,5등급,690000000,690000000,690000000,5981,5.2,5.2,5.2
2008 마이바흐 57S,http://file.carisyou.com/newcar/color/3304_maybach_57s2007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3292.jpg,마이바흐,수입,"6억9,000만원",5.2km/ℓ,가솔린,대형,세단,V12,단종,2008-10-09,2009-12-31,4명,275km/h,"5,981cc",12기통바이터보,FR,5등급,690000000,690000000,690000000,5981,5.2,5.2,5.2
2004 마이바흐 62,http://file.carisyou.com/newcar/color/3303_maybach_622007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3293.jpg,마이바흐,수입,"7억2,000만원",5.3km/ℓ,가솔린,대형,리무진,V12,단종,2004-06-16,2005-09-30,4명,250km/h,"5,513cc",12기통바이터보,FR,5등급,720000000,720000000,720000000,5513,5.3,5.3,5.3
2006 마이바흐 62,http://file.carisyou.com/newcar/color/3303_maybach_622007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3294.jpg,마이바흐,수입,"7억2,000만원",5.3km/ℓ,가솔린,대형,리무진,V12,단종,2005-10-05,2006-12-31,4명,250km/h,"5,513cc",12기통바이터보,FR,5등급,720000000,720000000,720000000,5513,5.3,5.3,5.3
2005 지프 체로키(3세대),http://file.carisyou.com/newcar/color/2469_jeep_cherokee2003_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3295.jpg,지프,수입,"4,490만원",9.5km/ℓ,디젤,준중형,SUV,2.8,단종,2005-02-17,2006-12-31,5명,0km/h,"2,776cc",I4Turbo,4WD,4등급,44900000,44900000,44900000,2776,9.5,9.5,9.5
2005 벤츠 CLS클래스(1세대),http://file.carisyou.com/newcar/color/2711_benz_cls-class2006_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3296.jpg,벤츠,수입,1억850만원,8.7km/ℓ,가솔린,준대형,세단,CLS350,단종,2005-02-28,2005-12-31,4명,250km/h,"3,498cc",V6,FR,4등급,108500000,108500000,108500000,3498,8.7,8.7,8.7
2007 지프 랭글러(3세대),http://file.carisyou.com/newcar/color/4083_jeep_wrangler2011_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3297.jpg,지프,수입,"3,850~4,350만원",9.5~9.6km/ℓ,디젤,"준중형,중형",SUV,루비콘2-도어,단종,2007-05-01,2010-12-31,4명,0km/h,"2,777cc",I4DOHCCRD,4WD,4등급,"38500000, 43500000",38500000,43500000,2777,"9.5, 9.6",9.5,9.6
2018 벤틀리 벤테이가,http://file.carisyou.com/upload/2018/04/20/FILE_201804200534278250.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3298.jpg,벤틀리,수입,"3억4,500~3억5,000만원",6.1km/ℓ,가솔린,대형,SUV,W12,단종,2017-12-01,2019-11-11,4명,301km/h,"5,950cc",W12,4WD,5등급,"345000000, 350000000",345000000,350000000,5950,6.1,6.1,6.1
2003 포르쉐 카이엔(1세대),http://file.carisyou.com/newcar/color/3249_porsche_cayenne2006_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3299.jpg,포르쉐,수입,-만원,-,가솔린,중형,SUV,터보,단종,2003-01-01,2003-12-31,5명,266km/h,"4,511cc",V8,4WD,-등급,-,9999999999,9999999999,4511,-,0.0,0.0
2004 포르쉐 카이엔(1세대),http://file.carisyou.com/newcar/color/3249_porsche_cayenne2006_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3300.jpg,포르쉐,수입,"1억1,000만원",6.0km/ℓ,가솔린,중형,SUV,V6,단종,2004-03-29,2004-12-31,5명,214km/h,"3,189cc",F6,4WD,5등급,110000000,110000000,110000000,3189,6.0,6.0,6.0
2019 닛산 알티마(6세대),http://file.carisyou.com/upload/2018/07/30/FILE_201807300107234420.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3301.jpg,닛산,수입,"2,910~4,080만원",12.2~12.9km/ℓ,가솔린,중형,세단,2.5스마트,시판,2019-07-16,,5명,-km/h,"2,488cc",I4,FF,3등급,"29100000, 40800000",29100000,40800000,2488,"12.2, 12.9",12.2,12.9
2005 지프 그랜드 체로키(3세대),http://file.carisyou.com/newcar/color/2889_jeep_grandcherokee2007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3302.jpg,지프,수입,"5,790~6,750만원",6.6~9.5km/ℓ,"가솔린,디젤",중형,SUV,3.0CRD,단종,2005-08-11,2006-12-31,5명,0km/h,"2,987cc",V6DDHC24밸브CRD,4WD,4등급,"57900000, 67500000",57900000,67500000,2987,"6.6, 9.5",6.6,9.5
2007 벤틀리 컨티넨탈 플라잉스퍼(1세대),http://file.carisyou.com/newcar/color/3223_bentley_continental2007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3303.jpg,벤틀리,수입,"2억7,350만원",4.5km/ℓ,가솔린,대형,세단,6.0W12,단종,2006-09-11,2009-04-07,4명,312km/h,"5,998cc",W12,4WD,5등급,273500000,273500000,273500000,5998,4.5,4.5,4.5
2009 벤틀리 컨티넨탈 플라잉스퍼(1세대),http://file.carisyou.com/newcar/color/3223_bentley_continental2007_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3304.jpg,벤틀리,수입,"2억8,000~3억600만원",5.3km/ℓ,가솔린,대형,세단,W12,단종,2009-04-08,2013-08-01,4명,312km/h,"5,998cc",트윈터보6리터W12,4WD,5등급,"280000000, 306000000",280000000,306000000,5998,5.3,5.3,5.3
2011 벤틀리 컨티넨탈 플라잉스퍼(1세대),http://file.carisyou.com/upload/2018/07/30/FILE_201807300245549250.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3305.jpg,벤틀리,수입,3억원,5.3km/ℓ,가솔린,대형,세단,스피드시리즈51,단종,2011-01-26,2012-01-01,4명,322km/h,"5,998cc",W12트윈터보,4WD,5등급,300000000,300000000,300000000,5998,5.3,5.3,5.3
2004 아우디 RS6(5세대),,,아우디,수입,"1억7,150만원",-,가솔린,중형,세단,4.2,단종,2004-03-07,2004-12-31,5명,250km/h,"4,172cc",V8터보,4WD,0등급,171500000,171500000,171500000,4172,-,0.0,0.0
2003 포르쉐 박스터(1세대),http://file.carisyou.com/newcar/color/3246_porsche_boxster2006_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3307.jpg,포르쉐,수입,-만원,-,가솔린,준중형,컨버터블,2.7,단종,2003-01-01,2003-12-31,2명,250km/h,"2,687cc",-,MR,0등급,-,9999999999,9999999999,2687,-,0.0,0.0
2018 벤츠 GLS(2세대),http://file.carisyou.com/upload/2018/07/31/FILE_201807311132426810.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/3308.jpg,벤츠,수입,"1억2,440만원",9.5km/ℓ,디젤,대형,SUV,GLS350d4매틱,단종,2018-03-01,2018-11-30,7명,222km/h,"2,987cc",V6,4WD,4등급,124400000,124400000,124400000,2987,9.5,9.5,9.5
